Week,Business,Message,Email_Type,Delivered,Opened,Clicked,Unsubscribed
25,Homeware,SUBS_GEN_TAB_15_25_5_407,Trade,208,91,27,1
25,Homeware,SUBS_PER_LAP_15_25_1_406,Trade,473,263,109,0
25,Homeware,SUBS_PER_LAP_15_25_2_406,Trade,205,110,53,0
25,Homeware,SUBS_PER_LAP_15_25_4_406,Trade,344,164,56,0
25,Homeware,SUBS_PER_LAP_15_25_5_406,Trade,107,56,17,0
25,Homeware,SUBS_PER_TAB_15_25_1_408,Trade,354,143,50,1
25,Homeware,SUBS_PER_TAB_15_25_4_408,Trade,250,116,23,0
25,Homeware,SUBS_PER_TAB_15_25_5_408,Trade,110,45,8,0
25,Grocery,AMND_NEXT_D_15_25_05_633,Trade,6664,2612,336,2
25,Grocery,AMND_NEXT_D_15_25_06_633,Trade,2650,951,95,0
25,Grocery,BAKING_15_25_4_682,Trade,289609,71531,5800,147
25,Grocery,BS_15_25_1_901,Trade,4401,1332,68,0
25,Grocery,BS_15_25_2_901,Trade,2697,790,48,0
25,Grocery,BS_15_25_4_901,Trade,925,314,18,0
25,Grocery,BS_15_25_5_901,Trade,3370,1139,53,0
25,Grocery,CNC_CLOSE_15_25_7_610,Inform,144,93,22,0
25,Grocery,CNC_CLOSE_S_15_25_7_610,Inform,9,7,1,0
25,Grocery,DS_CC_BOOST_15_25_5_619,Inform,1573,841,164,1
25,Grocery,INQ_6off_RM_15_25_1_645,Trade,238020,91341,7625,125
25,Grocery,SO_15_25_1_WEC_633,Trade,416,149,11,0
25,Grocery,SO_15_25_2_WEC_633,Trade,352,146,29,0
25,Grocery,SO_15_25_4_WEC_633,Trade,3600,1400,100,1
25,Grocery,C_GRY_DS_ANNIV_15_25_06,Inform,4627,2944,1319,1
25,Grocery,C_GRY_DS_BEN_TRIAL_15_25_2,Inform,1010,482,81,2
25,Grocery,C_GRY_DS_BEN_TRIAL_15_25_3,Inform,190,102,88,1
25,Grocery,C_GRY_DS_BEN_TRIAL_15_25_5,Inform,389,193,29,0
25,Grocery,C_GRY_DS_BENEFITS_15_25_5,Inform,1583,824,126,1
25,Grocery,TRD_DEALS_15_25_01_083,Trade,205067,66575,24841,581
25,Grocery,WOW_RED_15_25_05_147,Trade,85157,31112,10226,131
25,Grocery,WOW_WHITE_15_25_05_147,Trade,83001,29186,9186,118
25,Clothing,CLO_15_25_07_WKND,Trade,704006,230261,23523,0
25,Clothing,CLO_15_25_05_ABASKET,Trade,2627,1898,506,0
25,Clothing,CLO_15_25_05_CRM_NON_OPENER,Trade,213847,14125,5109,0
25,Clothing,CLO_15_25_05_CRM_NON_ORDER,Trade,331259,86605,11729,0
25,Clothing,CLO_15_25_04_THURSDAY_BTS_SHOPPED,Trade,231411,36266,2333,0
25,Clothing,CLO_15_25_04_THURSDAY_BTS_CLICKED,Trade,59067,18252,2539,0
25,Clothing,CLO_15_25_04_THURSDAY_BTS_2XSHOPPED,Trade,39013,6260,550,0
25,Clothing,CLO_15_25_04_THURSDAY_MEN,Trade,50323,21538,3594,0
25,Clothing,CLO_15_25_04_THURSDAY_GENERIC,Trade,215636,70467,6855,0
25,Clothing,CLO_15_25_04_THURSDAY_WOMEN,Trade,281138,112244,22157,0
25,Clothing,CLO_15_25_04_ABASKET,Trade,2535,1622,440,0
25,Clothing,CLO_15_25_04_WELCOME,Inform,10723,7714,1044,0
25,Clothing,CLO_15_25_02_MEN,Trade,64022,29714,6888,0
25,Clothing,CLO_15_25_02_WOMEN,Trade,314484,136363,32280,0
25,Clothing,CLO_15_25_02_KIDS,Trade,289017,103179,23724,0
25,Clothing,CLO_15_25_02_GENERIC,Trade,294990,97813,16245,0
26,Clothing,ACQ_BTS_R_15_26_01_381,Trade,170748,58637,4761,470
26,Clothing,ACQ_INSTORE_S_15_26_06_393,Trade,416366,79398,11425,956
26,Clothing,ACQ_OPN_CLK_15_26_06_385,Trade,93402,35753,17497,332
26,Homeware,ABASKET_15_26_1_902,Trade,9611,4497,982,2
26,Homeware,ABASKET_15_26_2_902,Trade,3304,1586,410,1
26,Homeware,ABASKET_15_26_4_902,Trade,7203,3222,708,2
26,Homeware,ABASKET_15_26_5_902,Trade,3163,1530,391,1
26,Homeware,BNB_BED_MAT_15_26_1_395,Trade,350,136,24,0
26,Homeware,BNB_BED_MAT_15_26_2_395,Trade,110,40,7,0
26,Homeware,BNB_BED_MAT_15_26_4_395,Trade,297,112,34,0
26,Homeware,BNB_BED_MAT_15_26_5_395,Trade,90,39,12,0
26,Homeware,BNB_SOFA_15_26_1_394,Trade,234,98,34,1
26,Homeware,BNB_SOFA_15_26_2_394,Trade,81,39,12,1
26,Homeware,BNB_SOFA_15_26_4_394,Trade,174,63,21,0
26,Homeware,BNB_SOFA_15_26_5_394,Trade,82,34,17,0
26,Homeware,BRITA_15_26_1_220,Trade,1769,615,74,0
26,Homeware,BTS_R_15_26_2_404,Trade,11856,5977,576,5
26,Homeware,DISNEY_TOYS_15_26_6_016,Trade,298985,80548,10297,117
26,Homeware,NWL_DIRACT_A_15_26_4_011,Inform,558636,148738,27291,330
26,Homeware,NWL_DIRACT_B_15_26_4_011,Inform,557201,134787,22720,355
26,Homeware,NWL_FOLLOW_UP_15_26_2_146,Inform,190638,129867,9516,165
26,Homeware,NWL_G123_15_26_5_275,Inform,966976,519165,45449,1379
26,Homeware,NWL_RNS_15_26_5_398,Inform,939597,171764,19751,1523
26,Homeware,SUBS_GEN_LAP_15_26_1_405,Trade,612,285,105,0
26,Homeware,SUBS_GEN_LAP_15_26_2_405,Trade,154,65,22,0
26,Homeware,SUBS_GEN_LAP_15_26_5_405,Trade,172,73,21,0
26,Homeware,SUBS_GEN_TAB_15_26_1_407,Trade,820,381,126,0
26,Homeware,SUBS_GEN_TAB_15_26_2_407,Trade,201,79,25,0
26,Homeware,SUBS_GEN_TAB_15_26_5_407,Trade,180,82,28,0
26,Homeware,SUBS_PER_LAP_15_26_1_406,Trade,528,233,108,0
26,Homeware,SUBS_PER_LAP_15_26_2_406,Trade,130,59,26,0
26,Homeware,SUBS_PER_LAP_15_26_5_406,Trade,156,81,22,0
26,Homeware,SUBS_PER_TAB_15_26_1_408,Trade,455,198,57,0
26,Homeware,SUBS_PER_TAB_15_26_2_408,Trade,125,53,6,0
26,Homeware,SUBS_PER_TAB_15_26_5_408,Trade,126,68,19,0
26,Grocery,AMND_NEXT_D_15_26_05_633,Trade,7099,2724,337,2
26,Grocery,AMND_NEXT_D_15_26_06_633,Trade,2290,796,67,0
26,Grocery,BS_15_26_1_901,Trade,5005,1680,79,1
26,Grocery,BS_15_26_2_901,Trade,3437,1005,59,1
26,Grocery,BS_15_26_4_901,Trade,3731,1149,68,0
26,Grocery,BS_15_26_5_901,Trade,3600,1151,66,1
26,Grocery,CNC_CLOSE_15_26_7_610,Inform,172,124,28,0
26,Grocery,CNC_CLOSE_S_15_26_7_610,Inform,8,7,2,1
26,Grocery,CNC_ELY_15_26_3,Inform,9,7,0,0
26,Grocery,DS_CC_BOOST_15_26_5_619,Inform,2895,1567,302,0
26,Grocery,LAP_12OFF60_15_25_1_602,Trade,960875,272038,23173,757
26,Grocery,SO_15_26_1_WEC_633,Trade,1644,730,91,0
26,Grocery,SO_15_26_2_WEC_633,Trade,3820,1460,202,2
26,Grocery,SO_15_26_4_WEC_633,Trade,3791,1459,94,0
26,Grocery,C_GRY_DS_BEN_TRIAL_15_26_2,Inform,961,448,68,5
26,Grocery,C_GRY_DS_BEN_TRIAL_15_26_3,Inform,206,101,16,0
26,Grocery,C_GRY_DS_BEN_TRIAL_15_26_5,Inform,379,206,37,1
26,Grocery,C_GRY_DS_BENEFITS_15_26_5,Inform,1727,795,142,5
26,Grocery,PERSONALISED_15_26_06_223,Trade,57549,26537,3964,35
26,Grocery,TRD_DEALS_15_26_01_083,Trade,237124,81273,24590,592
26,Grocery,WOW_RED_15_26_05_147,Trade,95651,31510,8980,254
26,Grocery,WOW_WHITE_15_26_05_147,Trade,93770,29780,7664,236
26,Clothing,CLO_15_26_07_WKND,Trade,221336,64906,9977,0
26,Clothing,CLO_15_26_05_CRM_NONOPENER,Trade,466996,120614,13719,0
26,Clothing,CLO_15_26_05_ABASKET,Trade,1980,1126,195,0
26,Clothing,CLO_15_26_04_TREND2,Trade,311322,55487,2948,0
26,Clothing,CLO_15_26_04_TREND1,Trade,347696,68238,7352,0
26,Clothing,CLO_15_26_04_WELCOME,Inform,8031,5076,657,0
26,Clothing,CLO_15_26_04_ABASKET,Trade,2058,1206,294,0
26,Clothing,CLO_15_26_03_ABASKET,Trade,2057,995,172,0
26,Clothing,CLO_15_26_02_WOMEN,Trade,290405,120776,24651,0
26,Clothing,CLO_15_26_02_MEN,Trade,58051,22956,2595,0
26,Clothing,CLO_15_26_02_KIDS,Trade,262232,76061,5868,0
26,Clothing,CLO_15_26_02_GENERIC,Trade,249869,88612,9550,0
26,Clothing,CLO_15_26_02_ABASKET,Trade,2095,1151,242,0
26,Clothing,CLO_15_26_01_ABASKET,Trade,5037,2907,645,0
27,Clothing,CLO_OPIN_ACT_V2M_15_27_04,Trade,3697,1296,154,0
27,Clothing,CLO_OPIN_NOACT_V1M_15_27_04,Trade,7334,3889,584,0
27,Clothing,CLO_OPOUT_ACT_V2C_15_27_04,Trade,2643,1143,70,0
27,Clothing,CLO_OPOUT_NOACT_V1C_15_27_04,Trade,3233,1820,153,0
27,Clothing,CLO_P_OPIN_ACT_V2M_15_27_4,Trade,923,293,41,0
27,Clothing,CLO_P_OPIN_NOACT_V1M_15_27_4,Trade,4147,1768,436,0
27,Clothing,CLO_P_OPOT_ACT_V2C_15_27_4,Trade,234,91,4,0
27,Clothing,CLO_P_OPOT_NOACT_V1C_15_27_4,Trade,1589,654,65,0
27,Clothing,ACQ_3XOPN_15_27_06_385,Trade,639022,367543,41443,3538
27,Clothing,ACQ_INSTORE_15_27_06_382,Trade,470159,88433,12263,1979
27,Homeware,BabyToddler_15_27_04_206,Trade,53058,14588,1984,26
27,Homeware,BTS_15_27_2_404,Trade,12692,2710,239,4
27,Homeware,GAMES_15_27_06_039,Trade,96740,25042,3420,63
27,Homeware,Home_Living_15_27_2_015,Trade,396177,101306,15338,220
27,Homeware,IPAD_15_27_05_031,Trade,13379,6984,894,8
27,Homeware,NWL_DIRACT_15_27_04_011,Inform,1002129,285863,39546,767
27,Homeware,NWL_G123_15_27_05_275,Inform,440618,271232,13833,1022
27,Homeware,TOYS_15_27_07_016,Trade,275711,85278,29063,118
27,Grocery,AMND_NEXT_D_15_27_01_633,Trade,4955,1974,268,0
27,Grocery,AMND_NEXT_D_15_27_02_413,Trade,9839,3905,468,7
27,Grocery,BS_15_27_02_901,Trade,2466,727,39,0
27,Grocery,BS_15_27_04_901,Trade,1741,623,38,2
27,Grocery,BTS_15_27_1_412,Trade,128101,29501,3042,36
27,Grocery,BTS_R_15_27_2_412,Trade,34867,6644,687,5
27,Grocery,CNC_CONVERSION_15_27_4_610,Inform,233,115,2,0
27,Grocery,CNC_SAME_DAY_COL_15_27_7_610,Inform,127161,35799,874,121
27,Grocery,DS_CC_BOOST_15_27_5_619,Inform,3288,1911,388,3
27,Grocery,DS_Wine_D_15_27_5_644,Inform,15419,9934,1373,4
27,Grocery,DS_Wine_S_15_27_5_644,Inform,80201,54939,2867,42
27,Grocery,LAP_12OFF60_RM_15_27_2_602,Trade,830372,207793,13251,646
27,Grocery,PET_EMAIL_15_27_4_680,Trade,37781,12954,574,10
27,Grocery,SO_15_27_4_WEC_633,Trade,2920,1247,95,1
27,Grocery,SO_15_27_5_WEC_633,Trade,602,284,37,1
27,Grocery,STONED_FRUIT_15_27_4_682,Trade,49959,15848,809,23
27,Grocery,C_GRY_DS_BEN_TRIAL_15_27_2,Inform,875,412,51,0
27,Grocery,C_GRY_DS_BEN_TRIAL_15_27_3,Inform,185,98,24,0
27,Grocery,C_GRY_DS_BEN_TRIAL_15_27_5,Inform,391,176,37,2
27,Grocery,C_GRY_DS_BENEFITS_15_27_5,Inform,1688,800,176,2
27,Grocery,FEST_LAUNCH_15_27_05_083,Trade,171286,67989,27278,494
27,Grocery,TRD_FREEDEL_15_27_02_083,Trade,279477,93587,27578,601
27,Clothing,CLO_15_27_07_WKND,Trade,594337,195918,21597,0
27,Clothing,CLO_15_27_05_ABASKET,Trade,1521,782,126,0
27,Clothing,CLO_15_27_05_TREND,Trade,440421,153766,22581,0
27,Clothing,CLO_15_27_05_CRM_LAPSEDOPENERS,Trade,206472,6702,1149,0
27,Clothing,CLO_15_27_04_WELCOME,Inform,10209,6290,729,0
27,Clothing,CLO_15_27_04_ABASKET,Trade,1886,1078,218,0
27,Clothing,CLO_15_27_03_ABASKET,Trade,2191,1276,261,0
27,Clothing,CLO_15_27_02_MEN,Trade,56921,23979,2639,0
27,Clothing,CLO_15_27_02_KIDS,Trade,257060,78951,6408,0
27,Clothing,CLO_15_27_02_WOMEN,Trade,281515,109108,16768,0
27,Clothing,CLO_15_27_02_GENERIC,Trade,240264,80131,6471,0
27,Clothing,CLO_15_27_02_ABASKET,Trade,6243,3250,708,0
28,Clothing,CLO_CSM_NOCOUNTRY_15_28_3,Trade,6059,2364,314,0
28,Clothing,CLO_CSM_POLANDCREDIT_15_28_3,Trade,9,4,0,0
28,Clothing,CLO_CSM_ROICREDIT_15_28_3,Trade,15,8,2,0
28,Clothing,CLO_CSM_ROICREDIT20_15_28_3,Trade,8,6,1,0
28,Clothing,CLO_OPIN_ACT_V2M_R_15_28_1,Trade,2494,347,47,0
28,Clothing,CLO_OPIN_NOACT_V1M_R_15_28_1,Trade,3612,777,103,0
28,Clothing,CLO_OPOT_ACT_V2C_R_15_28_1,Trade,1559,266,14,0
28,Clothing,CLO_OPOT_NOACT_V1C_R_15_28_1,Trade,1501,307,24,0
28,Clothing,CLO_P_OPIN_ACT_V2M_R_15_28_1,Trade,687,100,16,0
28,Clothing,CLO_P_OPIN_NA_V1M_R_15_28_1,Trade,2827,529,122,0
28,Clothing,CLO_P_OPOT_ACT_V2C_R_15_28_1,Trade,156,28,0,0
28,Clothing,CLO_P_OPOT_NA_V1C_R_15_28_1,Trade,1006,141,9,0
28,Clothing,ACQ_CLICK_15_28_06_385,Trade,275165,100647,21733,858
28,Clothing,ACQ_INSTORE_15_28_06_392,Trade,221064,43644,4081,583
28,Homeware,ABASKET_15_28_4_902,Trade,7309,3238,788,3
28,Homeware,ABASKET_15_28_5_902,Trade,2712,1354,359,1
28,Homeware,BNB_BED_MAT_15_28_01_395,Trade,87,41,11,1
28,Homeware,BNB_BED_MAT_15_28_2_395,Trade,118,38,9,0
28,Homeware,BNB_BED_MAT_15_28_4_395,Trade,299,104,17,0
28,Homeware,BNB_BED_MAT_15_28_5_395,Trade,88,38,3,0
28,Homeware,BNB_SOFA_15_28_01_394,Trade,80,37,27,0
28,Homeware,BNB_SOFA_15_28_2_394,Trade,119,56,18,0
28,Homeware,BNB_SOFA_15_28_4_394,Trade,199,69,12,0
28,Homeware,BNB_SOFA_15_28_5_394,Trade,103,36,12,0
28,Homeware,ENTS_15_28_2_043,Trade,217091,59144,6105,136
28,Homeware,INK_R_15_28_5_220,Trade,2829,986,225,1
28,Homeware,NWL_BOOST_DA_15_28_01_011,Inform,405580,97398,24443,137
28,Homeware,NWL_FOLLOW_UP_15_28_01_146,Inform,253405,171259,23285,160
28,Homeware,SUBS_GEN_LAP_15_28_4_405,Trade,607,258,74,0
28,Homeware,SUBS_GEN_LAP_15_28_5_405,Trade,196,101,32,0
28,Homeware,SUBS_GEN_TAB_15_28_4_407,Trade,663,301,84,0
28,Homeware,SUBS_GEN_TAB_15_28_5_407,Trade,236,111,36,0
28,Homeware,SUBS_PER_LAP_15_28_4_406,Trade,534,252,100,0
28,Homeware,SUBS_PER_LAP_15_28_5_406,Trade,195,94,32,0
28,Homeware,SUBS_PER_TAB_15_28_4_408,Trade,482,255,46,0
28,Homeware,SUBS_PER_TAB_15_28_5_408,Trade,155,66,24,0
28,Homeware,TOYS_15_28_6_016,Trade,73072,25886,9634,31
28,Grocery,APP_15_28_5_660,Trade,701,298,259,1
28,Grocery,BABY_15_28_4_672,Trade,15684,3541,165,6
28,Grocery,BS_15_28_04_901,Trade,3871,1247,79,0
28,Grocery,CNC_CONVERSION_15_28_4_610,Inform,402,124,5,2
28,Grocery,CNC_NEWSTOR_15_28_1_610,Inform,18965,5795,194,11
28,Grocery,CNC_NEWSTOR_15_28_1_612,Inform,13950,2980,150,13
28,Grocery,CNC_SLOT_OPT_A_15_28_1_610,Inform,10224,5240,641,1
28,Grocery,CNC_SLOT_OPT_C_15_28_1_610,Inform,272,124,59,0
28,Grocery,DS_CC_BOOST_15_28_5_619,Inform,4571,2422,456,3
28,Grocery,DS_TRIAL_15_28_5_634,Inform,622335,238656,26254,379
28,Grocery,DS_Wine_D_R_15_28_1_644,Inform,4314,1708,73,0
28,Grocery,DS_Wine_S_R_15_28_1_644,Inform,44620,22743,660,22
28,Grocery,GREETING_CARD_15_28_5_660,Trade,5009,1473,147,1
28,Grocery,RNS_12OFF_G1_15_28_3_603,Trade,1144716,220343,11442,1839
28,Grocery,RNS_12OFF_G2_15_28_3_603,Trade,115795,30342,1285,90
28,Grocery,RNS_12OFF_P_15_28_3_603,Trade,347645,89309,4195,297
28,Grocery,SO_15_28_2_WEC_633,Trade,4198,1942,250,1
28,Grocery,WINE_15_28_02_649,Trade,103535,34323,6812,34
28,Grocery,C_GRY_DS_BEN_TRIAL_15_28_2,Inform,996,472,51,1
28,Grocery,C_GRY_DS_BEN_TRIAL_15_28_3,Inform,174,88,14,0
28,Grocery,C_GRY_DS_BEN_TRIAL_15_28_5,Inform,1218,668,103,2
28,Grocery,C_GRY_DS_BENEFITS_15_28_5,Inform,1637,805,103,3
28,Grocery,FINE_WINE_OFFER_15_28_02_414,Trade,2332,997,429,0
28,Grocery,TRD_DRINKS_FEST_15_28_01_083,Trade,239592,73899,24692,622
28,Grocery,WOW_RED_15_28_05_147,Trade,104869,35082,9222,214
28,Grocery,WOW_WHITE_15_28_05_147,Trade,102097,31874,8039,256
28,Clothing,CLO_15_28_07_WKND,Trade,598721,204735,28135,0
28,Clothing,CLO_15_28_05_CRM,Trade,128895,3770,673,0
28,Clothing,CLO_15_28_04_TREND_SHOPPED,Trade,230550,33060,1943,0
28,Clothing,CLO_15_28_04_TREND_CLICKED,Trade,390576,143387,16066,0
28,Clothing,CLO_15_28_04_WELCOME,Inform,6837,4475,647,0
28,Clothing,CLO_15_28_02_GENERIC,Trade,241161,92137,12320,0
28,Clothing,CLO_15_28_02_KIDS,Trade,258623,87343,12088,0
28,Clothing,CLO_15_28_02_MEN,Trade,57133,25451,3305,0
28,Clothing,CLO_15_28_02_WOMEN,Trade,282232,129147,28114,0
28,Clothing,CLO_15_28_02_ABASKET,Trade,1545,936,218,0
28,Clothing,CLO_15_28_01_ABASKET,Trade,4041,2519,530,0
29,Clothing,ACQ_CLICK_15_29_07_385,Trade,758832,269265,64796,909
29,Clothing,ACQ_OCACTIVE_15_29_07_415,Trade,356501,75278,6597,388
29,Homeware,ABASKET_15_29_1_902,Trade,11058,5303,1252,2
29,Homeware,ABASKET_15_29_2_902,Trade,2544,1204,328,0
29,Homeware,ABASKET_15_29_4_902,Trade,4966,2186,429,1
29,Homeware,ABASKET_15_29_5_902,Trade,2327,993,209,2
29,Homeware,BabyToddler_R_15_29_2_206,Trade,2113,599,95,0
29,Homeware,BNB_BED_MAT_15_29_1_395,Trade,444,163,44,0
29,Homeware,BNB_BED_MAT_15_29_2_395,Trade,106,38,9,0
29,Homeware,BNB_BED_MAT_15_29_4_395,Trade,296,115,25,0
29,Homeware,BNB_BED_MAT_15_29_5_395,Trade,126,41,7,0
29,Homeware,BNB_SOFA_15_29_1_394,Trade,478,218,80,0
29,Homeware,BNB_SOFA_15_29_2_394,Trade,119,54,18,0
29,Homeware,BNB_SOFA_15_29_4_394,Trade,271,103,29,0
29,Homeware,BNB_SOFA_15_29_5_394,Trade,110,41,13,0
29,Homeware,GAMES_15_29_5_039,Trade,123144,35969,4427,39
29,Homeware,NWL_CLEARANCE_15_29_6_314,Inform,1105442,340489,95302,560
29,Homeware,Offers_15_29_1_391,Trade,258882,169644,13955,278
29,Homeware,SUBS_GEN_LAP_15_29_2_405,Trade,206,94,27,0
29,Homeware,SUBS_GEN_LAP_15_29_4_405,Trade,395,165,54,0
29,Homeware,SUBS_GEN_LAP_15_29_5_405,Trade,168,61,16,0
29,Homeware,SUBS_GEN_TAB_15_29_2_407,Trade,192,87,16,0
29,Homeware,SUBS_GEN_TAB_15_29_4_407,Trade,403,154,42,0
29,Homeware,SUBS_GEN_TAB_15_29_5_407,Trade,157,65,25,0
29,Homeware,SUBS_PER_LAP_15_29_1_406,Trade,485,234,72,0
29,Homeware,SUBS_PER_LAP_15_29_2_406,Trade,150,57,29,0
29,Homeware,SUBS_PER_LAP_15_29_5_406,Trade,162,69,24,0
29,Homeware,SUBS_PER_TAB_15_29_1_408,Trade,458,196,43,0
29,Homeware,SUBS_PER_TAB_15_29_2_408,Trade,109,53,11,0
29,Homeware,SUBS_PER_TAB_15_29_4_408,Trade,295,123,17,0
29,Homeware,SUBS_PER_TAB_15_29_5_408,Trade,126,55,14,0
29,Grocery,BAG_CHARGE_EN_15_29_1_660,Trade,1045903,456932,4253,0
29,Grocery,BAG_CHARGE_NI_15_29_1_660,Trade,36018,17835,135,0
29,Grocery,BAG_CHARGE_SC_15_29_1_660,Trade,95087,49467,451,0
29,Grocery,BAG_CHARGE_WL_15_29_1_660,Trade,89364,41835,405,0
29,Grocery,BS_15_29_01_901,Trade,6486,1990,81,0
29,Grocery,BS_15_29_04_901,Trade,7265,2669,165,1
29,Grocery,CNC_NEWSTOR_15_29_1_610,Inform,20683,5137,179,18
29,Grocery,CNC_NEWSTOR_15_29_1_612,Inform,14796,3053,121,14
29,Grocery,CNC_PADSTOW_15_29_4_610,Inform,1118,288,12,0
29,Grocery,CNC_PADSTOW_15_29_4_612,Inform,566,128,7,1
29,Grocery,DS_CC_BOOST_15_29_5_619,Inform,9492,5390,961,5
29,Grocery,INF_6OFF_15_29_2_645,Trade,162336,107655,17613,98
29,Grocery,INF_R2_6OFF_15_29_4_645,Trade,90248,30968,2002,27
29,Grocery,INF_RES_6OFF_15_29_3_645,Trade,183771,104929,7019,66
29,Grocery,SO_15_29_2_WEC_633,Trade,2503,1387,185,2
29,Grocery,SO_15_29_4_WEC_633,Trade,3775,1636,123,1
29,Grocery,SO_15_29_5_WEC_633,Trade,3329,1405,132,0
29,Grocery,C_GRY_DS_ANNIV_15_29_06,Inform,5693,3724,1471,2
29,Grocery,C_GRY_DS_BEN_TRIAL_15_29_2,Inform,5441,3241,443,7
29,Grocery,C_GRY_DS_BEN_TRIAL_15_29_3,Inform,942,547,82,0
29,Grocery,C_GRY_DS_BEN_TRIAL_15_29_5,Inform,1480,871,118,1
29,Grocery,C_GRY_DS_BENEFITS_15_29_5,Inform,6755,3845,480,6
29,Grocery,C_GRY_DS_REM_CSM_15_29_5,Inform,201449,109680,2662,0
29,Grocery,PERS_REC_15_29_04_223,Trade,116032,44347,5627,64
29,Grocery,TRD_LSTCHNC_DLS_15_29_01_083,Trade,260483,92547,27121,545
29,Grocery,WOW_RED_15_29_05_147,Trade,67065,20692,6250,229
29,Grocery,WOW_WHITE_15_29_05_147,Trade,64423,21471,7284,231
29,Clothing,CLO_15_29_07_WKND,Trade,596910,223315,29069,0
29,Clothing,CLO_15_29_05_CRM,Trade,205593,7372,1594,0
29,Clothing,CLO_15_29_04_TREND_1,Trade,440619,182735,28120,0
29,Clothing,CLO_15_29_04_WELCOME,Inform,5251,3444,629,0
29,Clothing,CLO_15_29_02_WOMEN,Trade,282109,114667,19411,0
29,Clothing,CLO_15_29_02_MEN,Trade,57061,23275,2717,0
29,Clothing,CLO_15_29_02_GENERIC,Trade,241415,84141,9833,0
29,Clothing,CLO_15_29_02_KIDS,Trade,259079,78858,9286,0
30,Clothing,ACQ_CLICK_15_30_07_385,Trade,1111614,390178,120146,1465
30,Clothing,ACQ_OCACTIVE_15_30_07_415,Trade,227247,49814,7683,242
30,Homeware,ABASKET_15_30_1_902,Trade,6012,2851,583,0
30,Homeware,ABASKET_15_30_2_902,Trade,2844,1310,259,1
30,Homeware,ABASKET_15_30_4_902,Trade,6026,2466,508,1
30,Homeware,BabyToddler_15_30_05_206,Trade,68386,18058,2640,30
30,Homeware,BNB_BED_MAT_15_30_1_395,Trade,267,83,23,0
30,Homeware,BNB_BED_MAT_15_30_2_395,Trade,282,131,33,0
30,Homeware,BNB_BED_MAT_15_30_4_395,Trade,356,145,46,0
30,Homeware,BNB_SOFA_15_30_1_394,Trade,227,96,31,0
30,Homeware,BNB_SOFA_15_30_2_394,Trade,321,169,40,0
30,Homeware,BNB_SOFA_15_30_4_394,Trade,268,117,34,0
30,Homeware,FLASHSALE_G123_15_30_5_275,Trade,3418068,1266423,367675,4377
30,Homeware,GAMES_15_30_4_039,Trade,102634,26783,4544,26
30,Homeware,GARDEN_15_30_2_019,Trade,12802,4624,1377,8
30,Homeware,LAPTOPS_15_30_2_416,Trade,6642,2818,1657,0
30,Homeware,LEGO_15_30_4_417,Trade,54946,23537,4845,11
30,Homeware,SUBS_GEN_LAP_15_30_1_405,Trade,391,158,66,0
30,Homeware,SUBS_GEN_LAP_15_30_2_405,Trade,157,66,20,0
30,Homeware,SUBS_GEN_TAB_15_30_1_407,Trade,453,199,54,0
30,Homeware,SUBS_GEN_TAB_15_30_2_407,Trade,172,67,21,0
30,Homeware,SUBS_GEN_TAB_15_30_4_407,Trade,386,168,39,0
30,Homeware,SUBS_PER_LAP_15_30_1_406,Trade,381,177,64,0
30,Homeware,SUBS_PER_LAP_15_30_2_406,Trade,133,60,16,0
30,Homeware,SUBS_PER_TAB_15_30_1_408,Trade,278,133,35,0
30,Homeware,SUBS_PER_TAB_15_30_2_408,Trade,127,56,9,0
30,Homeware,SUBS_PER_TAB_15_30_4_408,Trade,278,116,22,0
30,Homeware,TOYS_15_30_1_016,Trade,4747,2319,791,1
30,Grocery,AMND_NEXT_D_15_30_05_413,Trade,6643,2411,208,2
30,Grocery,BS_15_30_01_901,Trade,7218,2496,131,1
30,Grocery,BS_15_30_02_901,Trade,4368,1346,62,0
30,Grocery,BS_15_30_04_901,Trade,4771,1542,69,2
30,Grocery,BS_15_30_05_901,Trade,3609,1126,60,0
30,Grocery,CNC_SLOT_OPT_A_15_30_1_610,Inform,1818,894,67,0
30,Grocery,CNC_SLOT_OPT_C_15_30_1_610,Inform,6469,3266,1806,1
30,Grocery,DS_CC_BOOST_15_30_5_619,Inform,6693,3455,683,2
30,Grocery,DS_DM_REMINDER_15_30_5_618,Inform,123795,45803,4050,31
30,Grocery,INF_6OFF_RM_15_30_4_645,Trade,381767,170142,13212,131
30,Grocery,LAP_12OFF60_G_15_30_1_602,Trade,344698,122114,19757,242
30,Grocery,LAP_12OFF60_G_R_15_30_4_602,Trade,56687,16170,2886,20
30,Grocery,RNS_12OFF_RM_15_30_1_603,Trade,1411432,310460,11314,1818
30,Grocery,RUGBY_15_30_5_660,Trade,385895,87744,5097,144
30,Grocery,SO_15_30_4_WEC_633,Trade,4592,1722,136,0
30,Grocery,SO_15_30_5_WEC_633,Trade,2848,1087,92,0
30,Grocery,C_GRY_DS_BEN_TRIAL_15_30_2,Inform,2887,1547,189,2
30,Grocery,C_GRY_DS_BEN_TRIAL_15_30_3,Inform,565,307,90,1
30,Grocery,C_GRY_DS_BEN_TRIAL_15_30_5,Inform,902,484,43,1
30,Grocery,C_GRY_DS_BENEFITS_15_30_5,Inform,5174,2827,353,10
30,Grocery,TRD_DNK_FST_END_15_30_01_083,Trade,260982,86649,22810,446
